miRNA	Metabolite	coef_Endo3
hsa-miR-1292-5p	1-methylhistamine	0.184101298
hsa-miR-151a-5pXhsa-miR-151b	1-methylhistamine	0.106536755
hsa-miR-194-5p	1-methylhistamine	0.459592873
hsa-miR-222-3p	1-methylhistamine	0.308681008
hsa-miR-23b-3p	1-methylhistamine	0.443970312
hsa-miR-29b-3p	1-methylhistamine	0.545381055
hsa-miR-30c-5p	1-methylhistamine	0.317334631
hsa-miR-3143	1-methylhistamine	0.297553329
hsa-miR-331-3p	1-methylhistamine	0.545859649
hsa-miR-340-5p	1-methylhistamine	0.276850003
hsa-miR-3928-3p	1-methylhistamine	0.596873779
hsa-miR-425-5p	1-methylhistamine	0.495387499
hsa-miR-589-5p	1-methylhistamine	0.118007856
hsa-miR-628-3p	1-methylhistamine	0.136082703
hsa-miR-766-3p	1-methylhistamine	0.464178012
hsa-miR-769-5p	1-methylhistamine	0.721395447
hsa-miR-145-3p	1-methylnicotinamide	-0.207537387
hsa-miR-363-3p	1-methylnicotinamide	-0.15025114
hsa-miR-432-5p	1-methylnicotinamide	0.239051649
hsa-miR-769-5p	1-methylnicotinamide	0.398493276
hsa-let-7f-5p	20-Hydroxy-N-Arachidonoyl Taurine	0.158229235
hsa-miR-103a-3p	20-Hydroxy-N-Arachidonoyl Taurine	0.161668345
hsa-miR-1246	20-Hydroxy-N-Arachidonoyl Taurine	0.11201616
hsa-miR-222-3p	20-Hydroxy-N-Arachidonoyl Taurine	0.203290932
hsa-miR-22-3p	20-Hydroxy-N-Arachidonoyl Taurine	0.019002511
hsa-miR-26a-5p	20-Hydroxy-N-Arachidonoyl Taurine	0.098326055
hsa-miR-4433b-5p	20-Hydroxy-N-Arachidonoyl Taurine	0.454614491
hsa-miR-4446-3p	20-Hydroxy-N-Arachidonoyl Taurine	0.252945639
hsa-miR-584-5p	20-Hydroxy-N-Arachidonoyl Taurine	0.210292829
hsa-miR-605-3p	20-Hydroxy-N-Arachidonoyl Taurine	-0.276626762
hsa-let-7i-5p	piperine	0.017419209
hsa-miR-766-5p	20-Hydroxy-N-Arachidonoyl Taurine	0.328560561
hsa-let-7i-5p	PC(P-36:4)/PC(O-36:5)	0.004877638
hsa-let-7e-5p	2-Aminoadipic acid	-0.372236264
hsa-miR-10399-3p	2-Aminoadipic acid	-0.550085606
hsa-miR-10527-5p	2-Aminoadipic acid	-0.611566323
hsa-miR-10a-5p	2-Aminoadipic acid	0.243895259
hsa-miR-11400	2-Aminoadipic acid	-0.558342429
hsa-miR-125b-2-3p	2-Aminoadipic acid	-0.40891345
hsa-miR-128-3p	2-Aminoadipic acid	-0.208400398
hsa-miR-1292-5p	2-Aminoadipic acid	-0.683945868
hsa-miR-1307-5p	2-Aminoadipic acid	-0.578514964
hsa-miR-130b-5p	2-Aminoadipic acid	-0.363261806
hsa-miR-1-3p	2-Aminoadipic acid	-0.810712468
hsa-miR-144-5p	2-Aminoadipic acid	-0.59038216
hsa-miR-1468-5p	2-Aminoadipic acid	-0.479527143
hsa-miR-146b-3p	2-Aminoadipic acid	-0.734602729
hsa-miR-148a-5p	2-Aminoadipic acid	-1.002224313
hsa-miR-155-5p	2-Aminoadipic acid	-0.548154623
hsa-miR-15b-3p	2-Aminoadipic acid	-0.583010933
hsa-miR-17-5p	2-Aminoadipic acid	-0.509161432
hsa-miR-181c-5p	2-Aminoadipic acid	-0.43228158
hsa-miR-193a-5p	2-Aminoadipic acid	-0.656625345
hsa-miR-19b-3p	2-Aminoadipic acid	-0.666815752
hsa-miR-206	2-Aminoadipic acid	-0.619664037
hsa-miR-221-5p	2-Aminoadipic acid	-0.278516253
hsa-miR-22-5p	2-Aminoadipic acid	-0.758197839
hsa-miR-2355-3p	2-Aminoadipic acid	-0.517750918
hsa-miR-26b-3p	2-Aminoadipic acid	-0.414317197
hsa-miR-29b-3p	2-Aminoadipic acid	-0.554442528
hsa-miR-30b-5p	2-Aminoadipic acid	-0.459400354
hsa-miR-3143	2-Aminoadipic acid	-0.457174751
hsa-miR-3177-3p	2-Aminoadipic acid	-0.521852169
hsa-miR-320a-3p	2-Aminoadipic acid	-0.181536083
hsa-miR-320b	2-Aminoadipic acid	-0.070844595
hsa-miR-320c	2-Aminoadipic acid	-0.034999973
hsa-miR-320e	2-Aminoadipic acid	-0.179037875
hsa-miR-323a-3p	2-Aminoadipic acid	-0.41138774
hsa-miR-326	2-Aminoadipic acid	-0.589482952
hsa-miR-335-3p	2-Aminoadipic acid	-0.347473849
hsa-miR-338-5p	2-Aminoadipic acid	-0.440859525
hsa-miR-339-3p	2-Aminoadipic acid	-0.539460417
hsa-miR-3615	2-Aminoadipic acid	-0.327047583
hsa-miR-3688-3p	2-Aminoadipic acid	-0.607480595
hsa-miR-370-3p	2-Aminoadipic acid	-0.541914888
hsa-miR-374a-3p	2-Aminoadipic acid	-0.658279311
hsa-miR-379-5p	2-Aminoadipic acid	-0.675843885
hsa-miR-381-3p	2-Aminoadipic acid	-0.489906286
hsa-miR-382-5p	2-Aminoadipic acid	-0.575320915
hsa-miR-3928-3p	2-Aminoadipic acid	-0.624760917
hsa-miR-410-3p	2-Aminoadipic acid	-0.680371551
hsa-miR-4433b-3p	2-Aminoadipic acid	-0.47007161
hsa-miR-450a-5p	2-Aminoadipic acid	-0.677987011
hsa-miR-4659a-3p	2-Aminoadipic acid	-0.407942401
hsa-miR-4659b-3p	2-Aminoadipic acid	-0.539480403
hsa-miR-4732-3p	2-Aminoadipic acid	-0.532625631
hsa-miR-4732-5p	2-Aminoadipic acid	-0.139524308
hsa-miR-485-5p	2-Aminoadipic acid	-0.522142354
hsa-miR-502-3p	2-Aminoadipic acid	-0.290795872
hsa-miR-503-5p	2-Aminoadipic acid	-0.672648797
hsa-miR-505-3p	2-Aminoadipic acid	-0.961122296
hsa-miR-505-5p	2-Aminoadipic acid	-0.360678818
hsa-miR-548av-5pXhsa-miR-548k	2-Aminoadipic acid	-0.506749433
hsa-miR-548e-3p	2-Aminoadipic acid	-0.595759765
hsa-miR-576-3p	2-Aminoadipic acid	-0.397467673
hsa-miR-629-5p	2-Aminoadipic acid	-0.178730914
hsa-miR-642a-3p	2-Aminoadipic acid	-0.689799865
hsa-miR-652-3p	2-Aminoadipic acid	-0.454636469
hsa-miR-100-5p	Arachidonic acid	-0.005552785
hsa-miR-654-5p	2-Aminoadipic acid	-0.627714403
hsa-miR-671-3p	2-Aminoadipic acid	-0.399397489
hsa-miR-6842-3p	2-Aminoadipic acid	-0.394098846
hsa-miR-760	2-Aminoadipic acid	-0.550819651
hsa-miR-766-5p	2-Aminoadipic acid	-0.456742199
hsa-miR-769-5p	2-Aminoadipic acid	-0.365666824
hsa-miR-7706	2-Aminoadipic acid	-0.475173104
hsa-miR-7976	2-Aminoadipic acid	-0.233379623
hsa-miR-873-5p	2-Aminoadipic acid	-0.613231933
hsa-miR-100-5p	2-Aminoadipic acid	0.237731215
hsa-miR-885-5p	2-Aminoadipic acid	-0.563817323
hsa-miR-92b-5p	2-Aminoadipic acid	-0.46609376
hsa-miR-95-3p	2-Aminoadipic acid	-0.561792209
hsa-miR-4454	2-aminohippuric acid	-0.255163046
hsa-miR-107	2-aminoisobutyric acid	0.359134058
hsa-miR-11400	2-aminoisobutyric acid	0.18304102
hsa-miR-126-3p	2-aminoisobutyric acid	0.016165189
hsa-miR-127-3p	2-aminoisobutyric acid	0.190750241
hsa-miR-136-3p	2-aminoisobutyric acid	0.262994953
hsa-miR-148b-3p	2-aminoisobutyric acid	0.265377686
hsa-miR-151a-5p	2-aminoisobutyric acid	0.067897323
hsa-miR-151a-5pXhsa-miR-151b	2-aminoisobutyric acid	0.059229488
hsa-miR-181c-5p	2-aminoisobutyric acid	0.291759815
hsa-miR-221-3p	2-aminoisobutyric acid	0.098042567
hsa-miR-26a-5p	2-aminoisobutyric acid	0.046493343
hsa-miR-326	2-aminoisobutyric acid	0.390830425
hsa-miR-3928-3p	2-aminoisobutyric acid	0.469819117
hsa-miR-493-5p	2-aminoisobutyric acid	0.235115245
hsa-miR-548av-5pXhsa-miR-548k	2-aminoisobutyric acid	0.302538095
hsa-miR-664a-5p	2-aminoisobutyric acid	0.506076801
hsa-miR-873-5p	2-aminoisobutyric acid	0.320910609
hsa-miR-127-3p	2-aminooctanoate	0.211877546
hsa-miR-127-3p	2-aminooctanoate	0.247278567
hsa-miR-1307-5p	2-aminooctanoate	-0.444172733
hsa-miR-193b-5p	2-aminooctanoate	0.133704824
hsa-miR-206	2-aminooctanoate	-0.21882255
hsa-miR-339-5p	2-aminooctanoate	-0.392689575
hsa-miR-339-5p	2-aminooctanoate	-0.359149419
hsa-miR-374a-3p	2-aminooctanoate	-0.258914474
hsa-miR-409-3p	2-aminooctanoate	0.236801864
hsa-miR-409-3p	2-aminooctanoate	0.168522208
hsa-miR-642a-3p	2-aminooctanoate	-0.242472963
hsa-miR-101-3p	deoxycholate	0.005828612
hsa-miR-642a-3p	2-aminooctanoate	-0.137865097
hsa-miR-660-5p	2-aminooctanoate	-0.48288611
hsa-miR-99b-5p	2-aminooctanoate	0.265040026
hsa-let-7b-5p	2-Deoxyuridine	-0.10725352
hsa-miR-29c-3p	2-Deoxyuridine	0.377983586
hsa-miR-320b	2-Deoxyuridine	-0.122684313
hsa-miR-4446-3p	2-Deoxyuridine	-0.498012934
hsa-let-7i-3p	2-Hydroxybutyric acid	0.46503826
hsa-miR-106a-5p	2-Hydroxybutyric acid	0.469361329
hsa-miR-1180-3p	2-Hydroxybutyric acid	0.533111535
hsa-miR-1255b-5p	2-Hydroxybutyric acid	0.463815471
hsa-miR-145-3p	2-Hydroxybutyric acid	-0.11011578
hsa-miR-1908-5p	2-Hydroxybutyric acid	0.398737485
hsa-miR-200b-3p	2-Hydroxybutyric acid	0.55085903
hsa-miR-2355-5p	2-Hydroxybutyric acid	0.395476704
hsa-miR-23b-5p	2-Hydroxybutyric acid	0.505175156
hsa-miR-26b-5p	2-Hydroxybutyric acid	0.316337357
hsa-miR-30d-5p	2-Hydroxybutyric acid	0.103628792
hsa-miR-3158-3p	2-Hydroxybutyric acid	0.756813499
hsa-miR-32-5p	2-Hydroxybutyric acid	0.339042967
hsa-miR-335-3p	2-Hydroxybutyric acid	-0.137558617
hsa-miR-3688-3p	2-Hydroxybutyric acid	0.449938497
hsa-miR-410-3p	2-Hydroxybutyric acid	0.295257049
hsa-miR-424-5p	2-Hydroxybutyric acid	0.435440906
hsa-miR-493-3p	2-Hydroxybutyric acid	0.391633102
hsa-miR-493-5p	2-Hydroxybutyric acid	0.245055216
hsa-miR-10399-3p	Aspartic acid	0.337251193
hsa-miR-5010-5p	2-Hydroxybutyric acid	0.308369807
hsa-miR-574-3p	2-Hydroxybutyric acid	0.587724448
hsa-miR-651-5p	2-Hydroxybutyric acid	0.348508904
hsa-miR-766-5p	2-Hydroxybutyric acid	0.505728002
hsa-miR-889-3p	2-Hydroxybutyric acid	0.39640827
hsa-miR-99a-5p	2-Hydroxybutyric acid	-0.164453336
hsa-miR-99b-5p	2-Hydroxybutyric acid	-0.123450345
hsa-miR-122-5p	2-Hydroxyglutaric acid	-0.232840256
hsa-miR-125b-2-3p	2-Hydroxyglutaric acid	-0.463797782
hsa-miR-143-3p	2-Hydroxyglutaric acid	-0.224605649
hsa-miR-181c-3p	2-Hydroxyglutaric acid	-0.180918821
hsa-miR-199b-5p	2-Hydroxyglutaric acid	-0.319753044
hsa-miR-22-3p	2-Hydroxyglutaric acid	0.026973475
hsa-miR-27a-5p	2-Hydroxyglutaric acid	-0.525790828
hsa-miR-371b-5p	2-Hydroxyglutaric acid	-0.351644437
hsa-miR-4732-3p	2-Hydroxyglutaric acid	0.576125606
hsa-miR-584-5p	2-Hydroxyglutaric acid	0.170247413
hsa-miR-92a-3p	2-Hydroxyglutaric acid	0.126925882
hsa-miR-941	2-Hydroxyglutaric acid	-0.39246796
hsa-let-7b-5p	2-hydroxyhexadecanoate	0.050631278
hsa-miR-100-5p	2-hydroxyhexadecanoate	-0.18391122
hsa-miR-103a-3p	2-hydroxyhexadecanoate	0.09986592
hsa-miR-1292-5p	2-hydroxyhexadecanoate	0.407500498
hsa-miR-136-3p	2-hydroxyhexadecanoate	0.320065161
hsa-miR-1908-5p	2-hydroxyhexadecanoate	0.457943775
hsa-miR-221-3p	2-hydroxyhexadecanoate	0.255579425
hsa-miR-222-3p	2-hydroxyhexadecanoate	0.102087451
hsa-miR-2355-5p	2-hydroxyhexadecanoate	0.488364249
hsa-miR-26a-5p	2-hydroxyhexadecanoate	0.060114002
hsa-miR-30e-5p	2-hydroxyhexadecanoate	0.119843901
hsa-miR-320a-3p	2-hydroxyhexadecanoate	0.120341527
hsa-miR-320e	2-hydroxyhexadecanoate	0.123548099
hsa-miR-10399-5p	HETE	0.312119437
hsa-miR-370-3p	2-hydroxyhexadecanoate	0.341691994
hsa-miR-411-5p	2-hydroxyhexadecanoate	0.309457815
hsa-miR-483-5p	2-hydroxyhexadecanoate	-0.276538976
hsa-miR-577	2-hydroxyhexadecanoate	0.451935016
hsa-miR-766-5p	2-hydroxyhexadecanoate	0.344649033
hsa-miR-873-3p	2-hydroxyhexadecanoate	-0.161934318
hsa-miR-99a-5p	2-hydroxyhexadecanoate	-0.10101805
hsa-miR-193b-5p	2-hydroxyoctanoate	0.241069277
hsa-miR-206	2-hydroxyoctanoate	-0.280338706
hsa-miR-26a-5p	2-hydroxyoctanoate	0.087234627
hsa-miR-323b-3p	2-hydroxyoctanoate	0.590865082
hsa-miR-10399-5p	Aspartic acid	0.106427757
hsa-miR-331-3p	2-hydroxyoctanoate	0.522598355
hsa-miR-409-3p	2-hydroxyoctanoate	0.253300265
hsa-miR-411-5p	2-hydroxyoctanoate	0.367723019
hsa-miR-654-3p	2-hydroxyoctanoate	0.277365846
hsa-let-7g-5p	2-ketoisovaleric acid KIV	0.173346242
hsa-miR-100-5p	2-ketoisovaleric acid KIV	-0.16239777
hsa-miR-103a-3p	2-ketoisovaleric acid KIV	0.301148571
hsa-miR-107	2-ketoisovaleric acid KIV	0.211564221
hsa-miR-125b-5p	2-ketoisovaleric acid KIV	-0.112481878
hsa-miR-126-5p	2-ketoisovaleric acid KIV	0.167753397
hsa-miR-139-5p	2-ketoisovaleric acid KIV	0.33269748
hsa-miR-16-5p	2-ketoisovaleric acid KIV	0.168929296
hsa-miR-20a-5p	2-ketoisovaleric acid KIV	0.335958919
hsa-miR-223-3p	2-ketoisovaleric acid KIV	0.316038203
hsa-miR-26b-5p	2-ketoisovaleric acid KIV	0.354486029
hsa-miR-27a-3p	2-ketoisovaleric acid KIV	0.076601032
hsa-miR-32-5p	2-ketoisovaleric acid KIV	0.272515598
hsa-miR-339-5p	2-ketoisovaleric acid KIV	0.089012361
hsa-miR-3615	2-ketoisovaleric acid KIV	0.212700368
hsa-miR-374a-3p	2-ketoisovaleric acid KIV	0.428118372
hsa-miR-625-5p	2-ketoisovaleric acid KIV	0.067326967
hsa-miR-651-5p	2-ketoisovaleric acid KIV	0.380018686
hsa-miR-99b-5p	2-ketoisovaleric acid KIV	-0.212607011
hsa-let-7g-5p	3-Hydroxybutyric acid	-0.244816596
hsa-miR-15b-5p	3-Hydroxybutyric acid	0.560264751
hsa-miR-1468-5p	3-hydroxydecanoate	0.534960868
hsa-miR-15b-5p	3-hydroxydecanoate	0.531604897
hsa-miR-222-3p	3-hydroxydecanoate	0.229392792
hsa-miR-340-3p	3-hydroxydecanoate	0.459411699
hsa-miR-505-3p	3-hydroxydecanoate	0.660167878
hsa-miR-543	3-hydroxydecanoate	0.527787943
hsa-miR-10a-5p	3-hydroxyhexanoate	-0.196727207
hsa-miR-1292-5p	3-hydroxyhexanoate	0.403162138
hsa-miR-130b-5p	3-hydroxyhexanoate	0.273261382
hsa-miR-1468-5p	3-hydroxyhexanoate	0.411609098
hsa-miR-150-3p	3-hydroxyhexanoate	0.397752669
hsa-miR-15b-5p	3-hydroxyhexanoate	0.253659985
hsa-miR-16-2-3p	3-hydroxyhexanoate	0.314395417
hsa-miR-103a-3p	palmitoyl-EA	-0.088557075
hsa-miR-1908-5p	3-hydroxyhexanoate	0.384385612
hsa-miR-193b-5p	3-hydroxyhexanoate	0.235929146
hsa-miR-19b-3p	3-hydroxyhexanoate	0.432484671
hsa-miR-221-3p	3-hydroxyhexanoate	0.294047328
hsa-miR-221-5p	3-hydroxyhexanoate	0.140513434
hsa-miR-222-3p	3-hydroxyhexanoate	0.223592852
hsa-miR-2355-5p	3-hydroxyhexanoate	0.304389454
hsa-miR-25-3p	3-hydroxyhexanoate	0.10528378
hsa-miR-30b-5p	3-hydroxyhexanoate	0.46452739
hsa-miR-30c-5p	3-hydroxyhexanoate	0.245933625
hsa-miR-500a-3p	3-hydroxyhexanoate	0.17323
hsa-miR-502-3p	3-hydroxyhexanoate	0.418548428
hsa-miR-505-3p	3-hydroxyhexanoate	0.336328731
hsa-miR-654-3p	3-hydroxyhexanoate	0.19729803
hsa-miR-766-5p	3-hydroxyhexanoate	0.418462451
hsa-miR-7706	3-hydroxyhexanoate	0.612469534
hsa-miR-885-5p	3-hydroxyhexanoate	0.389149195
hsa-miR-942-5p	3-hydroxyhexanoate	0.324241386
hsa-miR-125b-1-3p	3-hydroxyoctanoate	0.550120401
hsa-miR-128-3p	3-hydroxyoctanoate	0.112395106
hsa-miR-141-3p	3-hydroxyoctanoate	0.395219099
hsa-miR-103a-3p	7-dehydro-desmosterol	0.00276262
hsa-miR-142-3p	3-hydroxyoctanoate	0.618211697
hsa-miR-1468-5p	3-hydroxyoctanoate	0.335152786
hsa-miR-15a-5p	3-hydroxyoctanoate	0.205042558
hsa-miR-15b-5p	3-hydroxyoctanoate	0.308080014
hsa-miR-16-2-3p	3-hydroxyoctanoate	0.267036369
hsa-miR-181a-2-3p	3-hydroxyoctanoate	0.264891976
hsa-miR-193b-5p	3-hydroxyoctanoate	0.244711154
hsa-miR-199a-5p	3-hydroxyoctanoate	0.181793085
hsa-miR-19b-3p	3-hydroxyoctanoate	0.483427183
hsa-miR-214-3p	3-hydroxyoctanoate	0.389626453
hsa-miR-222-3p	3-hydroxyoctanoate	0.157767033
hsa-miR-224-5p	3-hydroxyoctanoate	0.101470325
hsa-miR-23b-3p	3-hydroxyoctanoate	0.270388538
hsa-miR-29b-3p	3-hydroxyoctanoate	0.477747369
hsa-miR-30b-5p	3-hydroxyoctanoate	0.469596902
hsa-miR-331-3p	3-hydroxyoctanoate	0.115740179
hsa-miR-340-3p	3-hydroxyoctanoate	0.077434645
hsa-miR-361-3p	3-hydroxyoctanoate	0.348148463
hsa-miR-374b-5p	3-hydroxyoctanoate	0.289058454
hsa-miR-425-5p	3-hydroxyoctanoate	0.326564698
hsa-miR-502-3p	3-hydroxyoctanoate	0.357974754
hsa-miR-503-5p	3-hydroxyoctanoate	0.383480538
hsa-miR-505-3p	3-hydroxyoctanoate	0.310383662
hsa-miR-577	3-hydroxyoctanoate	0.214834438
hsa-miR-654-3p	3-hydroxyoctanoate	0.237543498
hsa-miR-942-5p	3-hydroxyoctanoate	0.306039342
hsa-let-7e-5p	3-methyladipate	0.297481878
hsa-miR-106b-3p	3-methyladipate	0.510223531
hsa-miR-1271-5p	3-methyladipate	0.30136858
hsa-miR-1290	3-methyladipate	0.249747335
hsa-miR-130b-5p	3-methyladipate	0.037275597
hsa-miR-148b-3p	3-methyladipate	0.202322926
hsa-mir-151b	3-methyladipate	0.310271756
hsa-miR-181a-3p	3-methyladipate	0.620202282
hsa-miR-185-5p	3-methyladipate	0.088708347
hsa-miR-193b-5p	3-methyladipate	0.418027401
hsa-miR-215-5p	3-methyladipate	0.199820078
hsa-miR-221-5p	3-methyladipate	0.297245669
hsa-miR-24-3p	3-methyladipate	-0.08964401
hsa-miR-323b-3p	3-methyladipate	0.340808231
hsa-miR-342-5p	3-methyladipate	0.38502375
hsa-miR-3605-5p	3-methyladipate	0.49050011
hsa-miR-485-5p	3-methyladipate	0.358962304
hsa-miR-543	3-methyladipate	0.065511445
hsa-miR-574-5p	3-methyladipate	0.160802168
hsa-miR-642a-3p	3-methyladipate	0.32419239
hsa-miR-766-5p	3-methyladipate	0.255224137
hsa-miR-874-3p	3-methyladipate	0.160633054
hsa-miR-93-5p	3-methyladipate	-0.45640465
hsa-miR-125b-5p	3-methylhistidine	-0.107905429
hsa-miR-145-3p	3-methylhistidine	-0.324031185
hsa-miR-182-5p	3-methylhistidine	-0.239982626
hsa-miR-192-5p	3-methylhistidine	0.122731714
hsa-miR-26b-5p	3-methylhistidine	0.102793141
hsa-miR-3158-3p	3-methylhistidine	0.53186978
hsa-miR-92b-3p	3-methylhistidine	0.209385392
hsa-let-7a-3p	4-acetamidobutanoate	-0.550076629
hsa-miR-10399-3p	4-acetamidobutanoate	-0.487824638
hsa-miR-10399-5p	4-acetamidobutanoate	-0.561870141
hsa-miR-10527-5p	4-acetamidobutanoate	-0.541455107
hsa-miR-106b-5p	4-acetamidobutanoate	-0.441708874
hsa-miR-10527-5p	arginine	-0.809614286
hsa-miR-10a-5p	4-acetamidobutanoate	0.098226571
hsa-miR-1180-3p	4-acetamidobutanoate	-0.171060246
hsa-miR-125a-3p	4-acetamidobutanoate	-0.362158794
hsa-miR-125a-5p	4-acetamidobutanoate	0.108190435
hsa-miR-1292-5p	4-acetamidobutanoate	-0.202784452
hsa-miR-1307-3p	4-acetamidobutanoate	-0.462421407
hsa-miR-130a-3p	4-acetamidobutanoate	-0.560574432
hsa-miR-130b-3p	4-acetamidobutanoate	-0.465034995
hsa-miR-145-5p	4-acetamidobutanoate	-0.407145607
hsa-miR-148a-5p	4-acetamidobutanoate	-0.287836083
hsa-miR-15a-5p	4-acetamidobutanoate	-0.482051271
hsa-miR-15b-3p	4-acetamidobutanoate	-0.589512682
hsa-miR-17-5p	4-acetamidobutanoate	-0.497891069
hsa-miR-181a-2-3p	4-acetamidobutanoate	-0.385212869
hsa-miR-181a-3p	4-acetamidobutanoate	-0.608944187
hsa-miR-181c-3p	4-acetamidobutanoate	-0.419745818
hsa-miR-193a-5p	4-acetamidobutanoate	-0.406465624
hsa-miR-19a-3p	4-acetamidobutanoate	-0.489451559
hsa-miR-21-3p	4-acetamidobutanoate	-0.430178188
hsa-miR-2355-3p	4-acetamidobutanoate	-0.397678662
hsa-miR-25-5p	4-acetamidobutanoate	-0.185635286
hsa-miR-26b-3p	4-acetamidobutanoate	-0.569975862
hsa-miR-28-5p	4-acetamidobutanoate	-0.336338734
hsa-miR-29c-3p	4-acetamidobutanoate	-0.34420818
hsa-miR-3143	4-acetamidobutanoate	-0.323500018
hsa-miR-32-5p	4-acetamidobutanoate	-0.35088744
hsa-miR-338-5p	4-acetamidobutanoate	-0.411442125
hsa-miR-3605-3p	4-acetamidobutanoate	-0.315928257
hsa-miR-379-5p	4-acetamidobutanoate	-0.479699025
hsa-miR-410-3p	4-acetamidobutanoate	-0.268114237
hsa-miR-424-3p	4-acetamidobutanoate	-0.253409629
hsa-miR-424-5p	4-acetamidobutanoate	-0.694268692
hsa-miR-451a	4-acetamidobutanoate	-0.070534564
hsa-miR-106a-5p	acetaminophen	0.119718532
hsa-miR-454-5p	4-acetamidobutanoate	-0.272542047
hsa-miR-4677-3p	4-acetamidobutanoate	-0.301310653
hsa-miR-4738-3p	4-acetamidobutanoate	-0.157091904
hsa-miR-505-3p	4-acetamidobutanoate	-0.483048271
hsa-miR-532-5p	4-acetamidobutanoate	-0.288400424
hsa-miR-548av-3pXhsa-miR-548o-3p	4-acetamidobutanoate	-0.317499222
hsa-miR-548e-3p	4-acetamidobutanoate	-0.46707436
hsa-miR-576-3p	4-acetamidobutanoate	-0.44996614
hsa-miR-576-5p	4-acetamidobutanoate	-0.272317453
hsa-miR-642a-3p	4-acetamidobutanoate	-0.436623611
hsa-miR-660-5p	4-acetamidobutanoate	-0.339302851
hsa-miR-7-5p	4-acetamidobutanoate	-0.617446604
hsa-miR-766-3p	4-acetamidobutanoate	-0.281215365
hsa-miR-873-5p	4-acetamidobutanoate	-0.675480693
hsa-miR-874-3p	4-acetamidobutanoate	-0.253570724
hsa-miR-106a-5p	15-HETE	0.044512059
hsa-miR-95-3p	4-acetamidobutanoate	-0.35247539
hsa-miR-99b-5p	4-acetamidobutanoate	0.134375621
hsa-let-7f-5p	4-hydroxystyrene	-0.078011972
hsa-miR-21-5p	4-hydroxystyrene	-0.057903698
hsa-miR-23c	4-hydroxystyrene	0.180768689
hsa-miR-424-3p	4-hydroxystyrene	-0.640894643
hsa-miR-454-5p	4-hydroxystyrene	-0.457003844
hsa-miR-500b-3p	4-hydroxystyrene	0.137485335
hsa-miR-873-3p	4-hydroxystyrene	-0.29701166
hsa-miR-106a-5p	12-HETE	0.019719061
hsa-miR-96-5p	4-hydroxystyrene	0.083775956
hsa-miR-145-5p	5-acetylamino-6-amino-3-methyluracil	-0.179239215
hsa-miR-320c	5-acetylamino-6-amino-3-methyluracil	0.041056795
hsa-miR-106a-5p	MG(16:1)	-0.86638648
hsa-miR-548av-3pXhsa-miR-548o-3p	5-acetylamino-6-amino-3-methyluracil	-0.330412762
hsa-miR-625-5p	5-acetylamino-6-amino-3-methyluracil	-0.065049425
hsa-miR-629-5p	5-acetylamino-6-amino-3-methyluracil	0.158429898
hsa-miR-150-5p	5-dodecenoate	-0.117152822
hsa-miR-181d-5p	5-dodecenoate	-0.085626446
hsa-miR-374a-5p	5-dodecenoate	-0.078247798
hsa-miR-4732-3p	5-dodecenoate	0.666718191
hsa-miR-505-3p	5-dodecenoate	0.721353569
hsa-miR-584-5p	5-dodecenoate	0.352574771
hsa-miR-654-5p	5-dodecenoate	0.405981027
hsa-let-7c-5p	5-Oxo-ETE	0.310178829
hsa-let-7e-5p	5-Oxo-ETE	0.428619053
hsa-miR-106b-3p	PE(40:6)	0.004184215
hsa-miR-10527-5p	5-Oxo-ETE	0.556405485
hsa-miR-1255b-5p	5-Oxo-ETE	0.564793311
hsa-miR-125a-3p	5-Oxo-ETE	0.715629158
hsa-miR-125b-1-3p	5-Oxo-ETE	0.427478638
hsa-miR-1-3p	5-Oxo-ETE	0.63022625
hsa-miR-146b-3p	5-Oxo-ETE	0.608320616
hsa-miR-206	5-Oxo-ETE	0.228796937
hsa-miR-221-5p	5-Oxo-ETE	0.527397083
hsa-miR-222-3p	5-Oxo-ETE	0.445762673
hsa-miR-2355-5p	5-Oxo-ETE	0.668647283
hsa-miR-28-5p	5-Oxo-ETE	0.63778155
hsa-miR-29a-3p	5-Oxo-ETE	-0.089000513
hsa-miR-106b-3p	taurine	0.110788033
hsa-miR-3177-3p	5-Oxo-ETE	0.71634481
hsa-miR-4454	5-Oxo-ETE	0.456806445
hsa-miR-4659a-3p	5-Oxo-ETE	0.677644612
hsa-miR-5010-5p	5-Oxo-ETE	0.552830158
hsa-miR-505-3p	5-Oxo-ETE	0.838626658
hsa-miR-574-3p	5-Oxo-ETE	0.382856273
hsa-miR-654-5p	5-Oxo-ETE	0.45274713
hsa-miR-874-3p	5-Oxo-ETE	0.819394366
hsa-let-7a-3p	7-dehydro-desmosterol	-0.27504987
hsa-miR-144-5p	7-dehydro-desmosterol	-0.167095773
hsa-miR-192-5p	7-dehydro-desmosterol	-0.070382013
hsa-miR-21-3p	7-dehydro-desmosterol	-0.086588167
hsa-miR-106b-3p	Aspartic acid	0.152570514
hsa-miR-223-3p	7-dehydro-desmosterol	-0.115612587
hsa-miR-26b-5p	7-dehydro-desmosterol	-0.089826675
hsa-miR-27a-5p	7-dehydro-desmosterol	-0.43196195
hsa-miR-365a-3pXhsa-miR-365b-3p	7-dehydro-desmosterol	-0.50171253
hsa-let-7f-5p	7-methylguanine	-0.101286254
hsa-miR-127-3p	7-methylguanine	0.111645843
